,bus,carrier,p_nom,year_removed
DE0 93 biomass,DE0 93,biomass,36.4492,2039
DE0 94 biomass,DE0 94,biomass,43.757,2039
DE0 A1 biomass,DE0 A1,biomass,6.106,2039
DE0 A2 biomass,DE0 A2,biomass,2.762,2039
DE0 A3 biomass,DE0 A3,biomass,12.2494,2039
DE0 A4 biomass,DE0 A4,biomass,10.4665,2039
DE0 A5 biomass,DE0 A5,biomass,14.811,2039
DE0 B1 biomass,DE0 B1,biomass,0.46499999999999997,2039
DE0 B2 biomass,DE0 B2,biomass,6.775,2039
DE0 B3 biomass,DE0 B3,biomass,8.553,2039
DE0 C0 biomass,DE0 C0,biomass,2.0,2039
DE0 D2 biomass,DE0 D2,biomass,5.618,2039
DE0 D4 biomass,DE0 D4,biomass,3.4,2039
DE0 D5 biomass,DE0 D5,biomass,14.074,2039
DE0 E0 biomass,DE0 E0,biomass,31.1002,2039
DE0 F0 biomass,DE0 F0,biomass,62.830799999999996,2039
DE0 G0 biomass,DE0 G0,biomass,13.548,2039
DE0 11 biomass,DE0 11,biomass,4.986000000000001,2038
DE0 12 biomass,DE0 12,biomass,11.161999999999999,2038
DE0 13 biomass,DE0 13,biomass,5.94,2038
DE0 14 biomass,DE0 14,biomass,14.374,2038
DE0 21 biomass,DE0 21,biomass,27.516,2038
DE0 22 biomass,DE0 22,biomass,15.0915,2038
DE0 23 biomass,DE0 23,biomass,7.727,2038
DE0 24 biomass,DE0 24,biomass,3.3339999999999996,2038
DE0 25 biomass,DE0 25,biomass,3.766,2038
DE0 26 biomass,DE0 26,biomass,3.4050000000000002,2038
DE0 27 biomass,DE0 27,biomass,20.706,2038
DE0 40 biomass,DE0 40,biomass,24.426000000000002,2038
DE0 60 biomass,DE0 60,biomass,2.7199999999999998,2038
DE0 71 biomass,DE0 71,biomass,7.795,2038
DE0 72 biomass,DE0 72,biomass,1.7,2038
DE0 73 biomass,DE0 73,biomass,4.994,2038
DE0 80 biomass,DE0 80,biomass,19.683,2038
DE0 91 biomass,DE0 91,biomass,4.28,2038
DE0 92 biomass,DE0 92,biomass,9.972999999999999,2038
DE0 93 biomass,DE0 93,biomass,26.65265,2038
DE0 94 biomass,DE0 94,biomass,46.758340000000004,2038
DE0 A1 biomass,DE0 A1,biomass,6.155,2038
DE0 A2 biomass,DE0 A2,biomass,6.766,2038
DE0 A3 biomass,DE0 A3,biomass,9.8975,2038
DE0 A4 biomass,DE0 A4,biomass,5.079,2038
DE0 A5 biomass,DE0 A5,biomass,0.1,2038
DE0 B1 biomass,DE0 B1,biomass,1.876,2038
DE0 B2 biomass,DE0 B2,biomass,0.5425,2038
DE0 B3 biomass,DE0 B3,biomass,4.536,2038
DE0 D2 biomass,DE0 D2,biomass,1.133,2038
DE0 D4 biomass,DE0 D4,biomass,3.535,2038
DE0 D5 biomass,DE0 D5,biomass,0.526,2038
DE0 E0 biomass,DE0 E0,biomass,41.877,2038
DE0 F0 biomass,DE0 F0,biomass,41.1355,2038
DE0 G0 biomass,DE0 G0,biomass,22.287000000000003,2038
DE0 11 biomass,DE0 11,biomass,15.6736,2037
DE0 12 biomass,DE0 12,biomass,15.5443,2037
DE0 13 biomass,DE0 13,biomass,17.7759,2037
DE0 14 biomass,DE0 14,biomass,21.0733,2037
DE0 21 biomass,DE0 21,biomass,32.9397,2037
DE0 22 biomass,DE0 22,biomass,20.689500000000002,2037
DE0 23 biomass,DE0 23,biomass,20.8663,2037
DE0 24 biomass,DE0 24,biomass,3.962,2037
DE0 25 biomass,DE0 25,biomass,23.241,2037
DE0 26 biomass,DE0 26,biomass,16.3995,2037
DE0 27 biomass,DE0 27,biomass,34.0513,2037
DE0 30 biomass,DE0 30,biomass,0.26,2037
DE0 40 biomass,DE0 40,biomass,34.016,2037
DE0 60 biomass,DE0 60,biomass,0.32,2037
DE0 71 biomass,DE0 71,biomass,8.90287,2037
DE0 72 biomass,DE0 72,biomass,4.5716,2037
DE0 73 biomass,DE0 73,biomass,4.6875,2037
DE0 80 biomass,DE0 80,biomass,59.16715,2037
DE0 91 biomass,DE0 91,biomass,22.306,2037
DE0 92 biomass,DE0 92,biomass,26.014,2037
DE0 93 biomass,DE0 93,biomass,40.406,2037
DE0 94 biomass,DE0 94,biomass,57.231,2037
DE0 A1 biomass,DE0 A1,biomass,15.149711,2037
DE0 A2 biomass,DE0 A2,biomass,11.514,2037
DE0 A3 biomass,DE0 A3,biomass,10.5774,2037
DE0 A4 biomass,DE0 A4,biomass,12.4,2037
DE0 A5 biomass,DE0 A5,biomass,9.77,2037
DE0 B1 biomass,DE0 B1,biomass,3.899,2037
DE0 B2 biomass,DE0 B2,biomass,3.729,2037
DE0 B3 biomass,DE0 B3,biomass,3.661,2037
DE0 D2 biomass,DE0 D2,biomass,12.4175,2037
