,carrier,p_nom,bus,yearcommissioned,retrofit,year_removed
DE0 57 OCGT,OCGT,65.47906196,DE0 57,2013,2013.0,2053
DE0 60 OCGT,OCGT,30.221105520000002,DE0 60,2001,2001.0,2041
DE0 99 CCGT,CCGT,134.73576211,DE0 99,1994,1994.0,2034
DE0 25 OCGT,OCGT,47.85008374,DE0 25,2013,2013.0,2053
DE0 116 OCGT,OCGT,30.221105520000002,DE0 116,1995,1995.0,2035
DE0 75 OCGT,OCGT,14.606867668,DE0 75,1989,1989.0,2029
DE0 27 OCGT,OCGT,119.62520935,DE0 27,2013,2013.0,2053
DE0 20 lignite,lignite,9.3,DE0 20,1983,1983.0,2028
DE0 25 OCGT,OCGT,19.014112222999998,DE0 25,1993,1993.0,2033
DE0 100 OCGT,OCGT,62.9606365,DE0 100,1988,1988.0,2028
DE0 47 OCGT,OCGT,58.679313218000004,DE0 47,1993,1993.0,2033
DE0 80 CCGT,CCGT,18.636348404,DE0 80,2002,2002.0,2042
DE0 39 CCGT,CCGT,50.116666654,DE0 39,1999,1999.0,2039
DE0 92 OCGT,OCGT,38.657830811,DE0 92,2012,2012.0,2052
DE0 114 oil,oil,114.4,DE0 114,2004,2004.0,2044
DE0 60 OCGT,OCGT,19.014112222999998,DE0 60,2000,2000.0,2040
DE0 74 CCGT,CCGT,19.895561134,DE0 74,2001,2001.0,2041
DE0 74 lignite,lignite,75.3,DE0 74,2010,2010.0,2055
DE0 0 oil,oil,70.0,DE0 0,1995,1995.0,2035
DE0 31 CCGT,CCGT,685.641331485,DE0 31,1992,2005.0,2045
DE0 66 CCGT,CCGT,118.36599662,DE0 66,1971,2010.0,2050
DE0 118 oil,oil,0.5,DE0 118,1991,1991.0,2031
DE0 116 OCGT,OCGT,14.355025122,DE0 116,2002,2002.0,2042
DE0 27 lignite,lignite,14.5,DE0 27,1991,1991.0,2036
DE0 20 lignite,lignite,23.2,DE0 20,2013,2013.0,2058
DE0 77 lignite,lignite,20.3,DE0 77,2014,2014.0,2059
DE0 102 OCGT,OCGT,12.843969845999998,DE0 102,2017,2017.0,2057
DE0 29 OCGT,OCGT,44.198366823,DE0 29,1968,1988.0,2028
DE0 32 OCGT,OCGT,73.7646817234,DE0 32,1968,1989.0,2029
DE0 30 CCGT,CCGT,149.216708505,DE0 30,2010,2010.0,2050
DE0 79 CCGT,CCGT,94.44095475,DE0 79,2005,2005.0,2045
DE0 15 OCGT,OCGT,56.538651576999996,DE0 15,1994,1994.0,2034
DE0 121 OCGT,OCGT,119.62520935,DE0 121,2013,2013.0,2053
DE0 24 oil,oil,24.0,DE0 24,1988,1988.0,2028
DE0 109 oil,oil,60.0,DE0 109,2008,2008.0,2048
DE0 99 oil,oil,120.0,DE0 99,1994,1994.0,2034
DE0 8 oil,oil,17.0,DE0 8,1995,1995.0,2035
DE0 101 OCGT,OCGT,24.050963143,DE0 101,1997,1997.0,2037
DE0 16 CCGT,CCGT,159.92001671,DE0 16,2009,2009.0,2049
DE0 65 CCGT,CCGT,1071.841875776,DE0 65,1990,2008.0,2048
DE0 29 oil,oil,136.0,DE0 29,1981,1981.0,2021
DE0 20 OCGT,OCGT,503.685092,DE0 20,2006,2006.0,2046
DE0 19 OCGT,OCGT,19.895561134,DE0 19,2003,2003.0,2043
DE0 43 OCGT,OCGT,29.465577881999998,DE0 43,1994,1994.0,2034
DE0 41 OCGT,OCGT,16.117922944,DE0 41,2001,2001.0,2041
DE0 0 OCGT,OCGT,41.55402009,DE0 0,1984,1984.0,2024
DE0 18 OCGT,OCGT,31.48031825,DE0 18,2006,2006.0,2046
DE0 38 OCGT,OCGT,27.828601333,DE0 38,1993,1993.0,2033
DE0 38 CCGT,CCGT,86.88567837,DE0 38,2009,2009.0,2049
DE0 55 OCGT,OCGT,22.791750413000003,DE0 55,1996,1996.0,2036
DE0 38 OCGT,OCGT,878.93048554,DE0 38,1994,1994.0,2034
