,bus,carrier,p_nom,year_removed
DE0 0 solar,DE0 0,solar,1.352802,2023
DE0 1 onwind,DE0 1,onwind,1.4449999999999998,2023
DE0 1 solar,DE0 1,solar,0.616213,2023
DE0 2 onwind,DE0 2,onwind,39.1004,2023
DE0 2 solar,DE0 2,solar,1.70048,2023
DE0 3 onwind,DE0 3,onwind,174.4,2023
DE0 3 solar,DE0 3,solar,1.636959,2023
DE0 4 onwind,DE0 4,onwind,149.38,2023
DE0 4 solar,DE0 4,solar,0.320589,2023
DE0 5 onwind,DE0 5,onwind,58.55,2023
DE0 5 solar,DE0 5,solar,0.295354,2023
DE0 0 onwind,DE0 0,onwind,8.37,2022
DE0 0 solar,DE0 0,solar,1.875688,2022
DE0 1 onwind,DE0 1,onwind,2.4,2022
DE0 1 solar,DE0 1,solar,0.656335,2022
DE0 2 onwind,DE0 2,onwind,22.61,2022
DE0 2 solar,DE0 2,solar,1.964298,2022
DE0 3 onwind,DE0 3,onwind,83.81,2022
DE0 3 solar,DE0 3,solar,1.753831,2022
DE0 4 onwind,DE0 4,onwind,94.64999999999999,2022
DE0 4 solar,DE0 4,solar,0.282626,2022
DE0 5 onwind,DE0 5,onwind,55.8,2022
DE0 5 solar,DE0 5,solar,0.38358,2022
DE0 0 onwind,DE0 0,onwind,7.537,2021
DE0 0 solar,DE0 0,solar,0.489755,2021
DE0 1 onwind,DE0 1,onwind,1.467,2021
DE0 1 solar,DE0 1,solar,0.867566,2021
DE0 2 onwind,DE0 2,onwind,24.43804,2021
DE0 2 solar,DE0 2,solar,1.77306,2021
DE0 3 onwind,DE0 3,onwind,80.393,2021
DE0 3 solar,DE0 3,solar,0.815933,2021
DE0 4 onwind,DE0 4,onwind,82.03,2021
DE0 4 solar,DE0 4,solar,0.187955,2021
DE0 5 onwind,DE0 5,onwind,37.06,2021
DE0 5 solar,DE0 5,solar,0.13824,2021
DE0 0 onwind,DE0 0,onwind,3.94,2020
DE0 0 solar,DE0 0,solar,0.12481,2020
DE0 1 solar,DE0 1,solar,0.13623,2020
DE0 2 onwind,DE0 2,onwind,19.635,2020
DE0 2 solar,DE0 2,solar,0.42885,2020
DE0 3 onwind,DE0 3,onwind,163.541,2020
DE0 3 solar,DE0 3,solar,0.38974800000000004,2020
DE0 4 onwind,DE0 4,onwind,59.63,2020
DE0 4 solar,DE0 4,solar,0.229102,2020
DE0 5 onwind,DE0 5,onwind,28.96,2020
DE0 5 solar,DE0 5,solar,0.06224,2020
