id,name,carrier,technology,component,country,p_nom,max_hours,volume_mm3,damheight_m,yearcommissioned,retrofit,lat,lon,projectid,yeardecommissioning,bus
4615,Biomasseheizkraftwerk piesteritz,biomass,OCGT,CHP,DE,18.1,0.0,0.0,0.0,2009,2009.0,51.870883,12.569466,"{'OPSD': ['BNA0621'], 'CARMA': ['CARMA34583']}",2029,4529
4616,Mhkw pirmasens,waste,OCGT,CHP,DE,15.0,0.0,0.0,0.0,1999,1999.0,49.22822,7.59553,"{'OPSD': ['BNA1229'], 'CARMA': ['CARMA34769']}",2024,4605
4659,Regensburg,OCGT,OCGT,PP,DE,13.3,0.0,0.0,0.0,2012,2016.0,48.980011,12.17025,"{'OPSD': ['BNA1861', 'BNA1862'], 'CARMA': ['CARMA4434', 'CARMA36968']}",2056,3317
4666,Potsdam süd,OCGT,OCGT,CHP,DE,81.8,0.0,0.0,0.0,1996,1996.0,52.36605,13.11251,"{'OPSD': ['BNA0814'], 'CARMA': ['CARMA35540']}",2036,4576
4695,Dkw nord,oil,OCGT,PP,DE,11.4,0.0,0.0,0.0,1988,1988.0,48.062671,10.486642999999999,"{'OPSD': ['BNA1212'], 'CARMA': ['CARMA28561']}",2028,3490
4698,Hillegossen,CCGT,CCGT,PP,DE,37.5,0.0,0.0,0.0,2005,2005.0,52.033503,8.539061,"{'OPSD': ['BNA0100'], 'CARMA': ['CARMA28748']}",2045,4749
4714,Dampfkraftwerk marbach am neckar,oil,CCGT,PP,DE,425.9,0.0,0.0,0.0,1971,1975.0,48.927496999999995,9.230005,"{'OPSD': ['BNA0647', 'BNA0649', 'BNA0648'], 'CARMA': ['CARMA27153']}",2015,3482
4725,Stora enso maxau,biomass,OCGT,PP,DE,78.0,0.0,0.0,0.0,2010,2010.0,49.0393,8.31134,"{'OPSD': ['BNA0520'], 'CARMA': ['CARMA59087']}",2030,3466
4729,Werk offstein,OCGT,OCGT,CHP,DE,30.0,0.0,0.0,0.0,1961,1961.0,49.59914000000001,8.22096,"{'OPSD': ['BNA1516'], 'CARMA': ['CARMA32224']}",2001,4722
4738,Neubrandenburg,CCGT,CCGT,CHP,DE,75.0,0.0,0.0,0.0,1997,1997.0,53.5745,13.295142000000002,"{'OPSD': ['BNA0688'], 'CARMA': ['CARMA30861']}",2037,5592
4739,Kwk neumarkt,biomass,OCGT,PP,DE,15.6,0.0,0.0,0.0,1997,1997.0,49.26133,11.4516,"{'OPSD': ['BNA0692'], 'CARMA': ['CARMA30904']}",2017,4500
4740,Neuötting,hydro,Run-Of-River,PP,DE,26.1,0.0,0.0,0.0,1951,1951.0,48.24856,12.6882725,"{'OPSD': ['BNA0695'], 'CARMA': ['CARMA30911']}",2051,3318
4748,Oberaudorf ebbs,hydro,Run-Of-River,PP,DE,30.0,0.0,0.0,0.0,1992,1992.0,47.641329999999996,12.19903,"{'OPSD': ['BNA0748'], 'CARMA': ['CARMA32051']}",2092,3304
4749,Bhkw obere viehweide,OCGT,OCGT,CHP,DE,13.4,0.0,0.0,0.0,2000,2000.0,48.510855,9.071463,"{'OPSD': ['BNA0957'], 'CARMA': ['CARMA4429']}",2040,3481
4750,Obernburg,CCGT,CCGT,PP,DE,100.0,0.0,0.0,0.0,1920,1995.0,49.82935,9.14824,"{'OPSD': ['BNA0755b', 'BNA0755a'], 'CARMA': ['CARMA32080']}",2035,4855
4751,Offenbach,coal,OCGT,CHP,DE,54.0,0.0,0.0,0.0,1990,1990.0,50.065155,8.768964,"{'OPSD': ['BNA0758'], 'CARMA': ['CARMA17951']}",2035,4716
4774,Solvay rheinberg,OCGT,OCGT,PP,DE,79.0,0.0,0.0,0.0,1975,1975.0,51.56489000000001,6.578239999999999,"{'OPSD': ['BNA0834'], 'CARMA': ['CARMA37176']}",2015,4642
4778,Trea leuna,waste,OCGT,PP,DE,32.6,0.0,0.0,0.0,2005,2007.0,51.29976,12.0193,"{'OPSD': ['BNA0590', 'BNA0591'], 'CARMA': ['CARMA46193']}",2032,4561
4792,Unterbreizbach,OCGT,OCGT,PP,DE,20.0,0.0,0.0,0.0,1995,1995.0,50.81319000000001,9.97752,"{'OPSD': ['BNA1271'], 'CARMA': ['CARMA47155']}",2035,4740
4795,Trea breisgau,waste,OCGT,PP,DE,13.6,0.0,0.0,0.0,2005,2005.0,47.890609999999995,7.61608,"{'OPSD': ['BNA1139'], 'CARMA': ['CARMA46192']}",2030,3454
4804,Thyrow,OCGT,OCGT,PP,DE,183.5,0.0,0.0,0.0,1987,1989.0,52.23015,13.30195,"{'OPSD': ['BNA0741', 'BNA0740', 'BNA0734', 'BNA0738', 'BNA0739'], 'CARMA': ['CARMA45355']}",2029,4535
4855,Ava velsen,waste,OCGT,PP,DE,16.0,0.0,0.0,0.0,1997,1997.0,49.21387,6.83445,"{'OPSD': ['BNA1244'], 'CARMA': ['CARMA47917']}",2022,4608
4864,Bad salzungen,OCGT,OCGT,CHP,DE,9.7,0.0,0.0,0.0,1994,1994.0,50.800266,10.220563,"{'OPSD': ['BNA1105'], 'CARMA': ['CARMA2800']}",2034,4764
4890,Marienehe,CCGT,CCGT,CHP,DE,108.0,0.0,0.0,0.0,1996,1996.0,54.12545400000001,12.081897,"{'OPSD': ['BNA0848'], 'CARMA': ['CARMA38028']}",2036,5544
4895,Anlage rüsselsheim,CCGT,CCGT,PP,DE,112.1,0.0,0.0,0.0,1999,1999.0,49.99204,8.41411,"{'OPSD': ['BNA0857'], 'CARMA': ['CARMA38291']}",2039,4618
4906,Upm schongau,OCGT,OCGT,CHP,DE,140.0,0.0,0.0,0.0,1954,2014.0,47.80811,10.902510000000001,"{'OPSD': ['BNA1248b', 'BNA1248a'], 'CARMA': ['CARMA40163']}",2054,3323
4910,Dow stade,CCGT,CCGT,PP,DE,157.0,0.0,0.0,0.0,2015,2015.0,53.65191970000001,9.507866499999999,"{'OPSD': ['BNA0918b'], 'CARMA': ['CARMA42999']}",2055,5669
4913,Staßfurt,CCGT,CCGT,CHP,DE,100.0,0.0,0.0,0.0,2015,2015.0,51.865527,11.573813000000001,"{'OPSD': ['BNA0922'], 'CARMA': ['CARMA43090', 'CARMA43087']}",2055,4503
4914,Steinitz,OCGT,OCGT,PP,DE,11.4,0.0,0.0,0.0,1999,1999.0,52.83005,11.10328,"{'OPSD': ['BNA1403'], 'CARMA': ['CARMA43179']}",2039,4773
4915,Zellstoff stendal gmbh,biomass,OCGT,CHP,DE,138.9,0.0,0.0,0.0,2004,2004.0,52.72713,12.01115,"{'OPSD': ['BNA0027'], 'CARMA': ['CARMA62250']}",2024,5556
4916,Stendal,OCGT,OCGT,CHP,DE,22.0,0.0,0.0,0.0,1994,1994.0,52.6087132,11.832450699999999,"{'OPSD': ['BNA1489'], 'CARMA': ['CARMA43200']}",2034,5556
4921,Restmüll stuttgart münster,oil,OCGT,CHP,DE,69.9,0.0,0.0,0.0,1974,1974.0,48.81583300000002,9.221111,"{'OPSD': ['BNA0939b', 'BNA0938', 'BNA0937'], 'CARMA': ['CARMA16102']}",2014,3507
4922,U. südraum,OCGT,OCGT,PP,DE,38.6,0.0,0.0,0.0,2012,2012.0,49.213706,6.97813,"{'OPSD': ['BNA1464'], 'CARMA': ['CARMA43561']}",2052,4608
4929,Altenstadt,biomass,OCGT,CHP,DE,9.8,0.0,0.0,0.0,1999,1999.0,47.79714,10.85874,"{'OPSD': ['BNA0021'], 'CARMA': ['CARMA40164']}",2019,3323
4930,Schwarza,OCGT,OCGT,CHP,DE,26.5,0.0,0.0,0.0,1936,1936.0,50.686928,11.329303,"{'OPSD': ['BNA0856'], 'CARMA': ['CARMA58828']}",1976,4575
4931,Schwarzheide,CCGT,CCGT,PP,DE,122.0,0.0,0.0,0.0,1994,1994.0,51.47617,13.8891,"{'OPSD': ['BNA0893'], 'CARMA': ['CARMA40240']}",2034,4507
4940,Sigmundshall,OCGT,OCGT,PP,DE,11.0,0.0,0.0,0.0,1974,1974.0,52.41852,9.36815,"{'OPSD': ['BNA1285'], 'CARMA': ['CARMA41566']}",2014,4755
4948,Abfallentsorgungszentrum asdonkshof,waste,OCGT,PP,DE,16.0,0.0,0.0,0.0,1997,1997.0,51.522420000000004,6.574669999999999,{'OPSD': ['BNA1167']},2022,4641
4949,Abfallentsorgungszentrum asdonkshof,oil,OCGT,PP,DE,4.8,0.0,0.0,0.0,1997,1997.0,51.522420000000004,6.574669999999999,{'OPSD': ['BNA1166']},2037,4641
4950,Ads anlage,OCGT,OCGT,PP,DE,96.5,0.0,0.0,0.0,2012,2012.0,50.09178,8.53105,{'OPSD': ['BNA0497']},2052,4726
4951,Ahkw neunkirchen,waste,OCGT,CHP,DE,11.6,0.0,0.0,0.0,1977,1977.0,49.338570000000004,7.17001,{'OPSD': ['BNA1448']},2002,4607
4952,Altbach deizisau,OCGT,OCGT,CHP,DE,253.0,0.0,0.0,0.0,1971,1997.0,48.717611,9.374917,"{'OPSD': ['BNA0017', 'BNA0015', 'BNA0018', 'BNA0016']}",2037,3484
4953,Amk abfallentsorgungsgesellschaft des märkischen kreises mbh,waste,OCGT,PP,DE,12.6,0.0,0.0,0.0,1981,1981.0,51.3971,7.696739999999999,{'OPSD': ['BNA1289']},2006,4688
4954,Anlage,CCGT,CCGT,PP,DE,47.0,0.0,0.0,0.0,2013,2013.0,49.988217999999996,9.155761,{'OPSD': ['BNA1337e']},2053,4855
4957,Ava gmbh,waste,OCGT,PP,DE,10.0,0.0,0.0,0.0,1994,1994.0,48.40113,10.9356,{'OPSD': ['BNA1295']},2019,3498
4959,Avg köln,waste,OCGT,PP,DE,18.0,0.0,0.0,0.0,2017,2017.0,50.99962,6.940958999999999,{'OPSD': ['BNA1867']},2042,4650
4964,Baunatal vw werksgelände,CCGT,CCGT,PP,DE,78.0,0.0,0.0,0.0,2011,2011.0,51.25308,9.4379,{'OPSD': ['BNA0059b']},2051,4741
4966,Beg,waste,OCGT,PP,DE,14.0,0.0,0.0,0.0,1977,1977.0,53.547819999999994,8.61792,{'OPSD': ['BNA1116']},2002,5661
4968,Bhkw,OCGT,OCGT,CHP,DE,13.0,0.0,0.0,0.0,2013,2013.0,49.047474,8.281602000000001,{'OPSD': ['BNA1504']},2053,3466
4969,Bhkw an klinkerweg,OCGT,OCGT,CHP,DE,10.2,0.0,0.0,0.0,2000,2000.0,51.21686,6.94733,{'OPSD': ['BNA1138']},2040,4654
4970,Bhkw h.,OCGT,OCGT,CHP,DE,21.1,0.0,0.0,0.0,2012,2012.0,51.25454000000001,6.78648,{'OPSD': ['BNA1503']},2052,4664
4971,Bhkw hauffstraße,CCGT,CCGT,CHP,DE,9.8,0.0,0.0,0.0,2011,2011.0,48.49395,9.18563,{'OPSD': ['BNA0832']},2051,3481
4972,Bhkw ludwigshafen,OCGT,OCGT,CHP,DE,12.5,0.0,0.0,0.0,2008,2008.0,49.45308,8.433639999999999,{'OPSD': ['BNA1196a']},2048,4720
4973,Biohkw,biomass,OCGT,CHP,DE,13.2,0.0,0.0,0.0,2004,2012.0,48.397040000000004,9.964839999999999,"{'OPSD': ['BNA1405c', 'BNA1405b']}",2032,3476
4974,Biomasse,biomass,OCGT,CHP,DE,20.0,0.0,0.0,0.0,2003,2003.0,53.097159999999995,7.3954,{'OPSD': ['BNA0775']},2023,5650
4975,Biomasse,biomass,OCGT,CHP,DE,10.6,0.0,0.0,0.0,2013,2013.0,52.619274,6.8693100000000005,{'OPSD': ['BNA0250a']},2033,5733
4976,Biomasse verstromungs anlage,biomass,OCGT,PP,DE,20.0,0.0,0.0,0.0,2004,2004.0,51.41111400000001,7.491697999999999,{'OPSD': ['BNA0388']},2024,4686
4977,Biomasseheizkraftwerk wiesbaden,waste,OCGT,CHP,DE,10.5,0.0,0.0,0.0,2014,2014.0,50.042128999999996,8.261157,{'OPSD': ['BNA1520']},2039,4618
4978,Bkf,biomass,OCGT,PP,DE,12.4,0.0,0.0,0.0,2004,2004.0,50.12943,8.76792,{'OPSD': ['BNA0283']},2024,4716
4979,Blockheizkraftwerk,biomass,OCGT,CHP,DE,1.9,0.0,0.0,0.0,2005,2010.0,49.988217999999996,9.155761,"{'OPSD': ['BNA1337b', 'BNA1337c']}",2030,4855
4980,Bmhkw binderholz,biomass,OCGT,CHP,DE,15.1,0.0,0.0,0.0,2007,2007.0,48.79123,11.506789999999999,{'OPSD': ['BNA0553']},2027,3305
4981,Boa,lignite,OCGT,PP,DE,2120.0,0.0,0.0,0.0,2012,2012.0,51.0365,6.61332,"{'OPSD': ['BNA1401b', 'BNA1401a']}",2057,4634
4982,Bohrhügel,OCGT,OCGT,CHP,DE,13.5,0.0,0.0,0.0,1995,1995.0,50.6315,10.69866,{'OPSD': ['BNA1264']},2035,4764
4985,Bp werk lingen,OCGT,OCGT,PP,DE,66.0,0.0,0.0,0.0,1996,1996.0,52.56060600000001,7.295164,{'OPSD': ['BNA1509']},2036,4695
4986,Bskw sn,other,Storage Technologies,Store,DE,12.5,0.0,0.0,0.0,2014,2014.0,53.637691000000004,11.403466,{'OPSD': ['BNA1827']},2019,5534
4993,Co generation,OCGT,OCGT,PP,DE,11.5,0.0,0.0,0.0,1991,1991.0,49.66328,8.358939999999999,{'OPSD': ['BNA1284']},2031,4722
4994,Cogeneration,OCGT,OCGT,CHP,DE,25.4,0.0,0.0,0.0,1996,1996.0,48.787890000000004,11.75617,{'OPSD': ['BNA0702']},2036,3316
5000,Der ebs kessel,waste,CCGT,PP,DE,35.0,0.0,0.0,0.0,2009,2009.0,51.801239,11.75441,{'OPSD': ['BNA0088b']},2034,4503
5001,Der sappi stockstadt gmbh,coal,OCGT,CHP,DE,24.8,0.0,0.0,0.0,1970,1970.0,49.97745,9.068719999999999,{'OPSD': ['BNA0926b']},2015,4855
5002,Der sappi stockstadt gmbh,biomass,OCGT,CHP,DE,14.0,0.0,0.0,0.0,2003,2003.0,49.97745,9.068719999999999,{'OPSD': ['BNA0926a']},2023,4855
5003,Dk,other,OCGT,PP,DE,21.0,0.0,0.0,0.0,2010,2010.0,51.419059999999995,6.7385,{'OPSD': ['BNA1409']},2015,4662
5009,Ebs,other,OCGT,CHP,DE,23.5,0.0,0.0,0.0,2011,2011.0,52.16883,14.640789999999999,{'OPSD': ['BNA0237']},2016,4550
5010,Ebs rostock,waste,OCGT,CHP,DE,17.0,0.0,0.0,0.0,2009,2009.0,54.14465,12.14123,{'OPSD': ['BNA1243']},2034,5544
5011,Ebs witzenhausen,other,OCGT,PP,DE,28.0,0.0,0.0,0.0,2009,2009.0,51.318082000000004,9.849008,{'OPSD': ['BNA1465a']},2014,4762
5012,Eew energy from waste hannover gmbh,waste,OCGT,PP,DE,22.5,0.0,0.0,0.0,2005,2005.0,52.41178,9.85297,{'OPSD': ['BNA0417']},2030,4768
5013,Eew großräschen,waste,OCGT,PP,DE,23.3,0.0,0.0,0.0,2007,2007.0,51.5929,14.0241,{'OPSD': ['BNA0380']},2032,4537
5014,Eew göppingen,waste,OCGT,PP,DE,11.0,0.0,0.0,0.0,1975,1975.0,48.682320000000004,9.67126,{'OPSD': ['BNA1144']},2000,3486
5015,Egger brilon,biomass,OCGT,PP,DE,18.0,0.0,0.0,0.0,1991,1991.0,51.40667,8.60115,{'OPSD': ['BNA0156a']},2011,4731
5018,Emden biomasse,biomass,OCGT,PP,DE,22.0,0.0,0.0,0.0,2005,2005.0,53.342169999999996,7.2062399999999975,{'OPSD': ['BNA0244']},2025,5651
5019,Energieanlage,biomass,OCGT,PP,DE,18.6,0.0,0.0,0.0,2002,2002.0,53.148966,12.379742,{'OPSD': ['BNA1398']},2022,5554
5020,Energieversogung wedding,OCGT,OCGT,PP,DE,15.0,0.0,0.0,0.0,1972,1972.0,52.53931,13.363904000000002,{'OPSD': ['BNA1821']},2012,5539
5021,Energiezentrale,OCGT,OCGT,PP,DE,33.74,0.0,0.0,0.0,1992,2014.0,48.35744199999999,11.78504,"{'OPSD': ['BNA1678', 'BNA1327a', 'BNA1327b']}",2054,3315
5022,Energiezentrale,OCGT,OCGT,PP,DE,11.1,0.0,0.0,0.0,1991,2005.0,51.57442,7.29794,"{'OPSD': ['BNA1120', 'BNA1121']}",2045,4646
5023,Energiezentrum mohn media,OCGT,OCGT,PP,DE,25.0,0.0,0.0,0.0,1994,1994.0,51.907326,8.408835,{'OPSD': ['BNA0386']},2034,4746
5024,Enertec hameln,waste,OCGT,PP,DE,13.2,0.0,0.0,0.0,1913,1913.0,52.09875,9.38821,{'OPSD': ['BNA0407']},1938,4592
5025,Enertec hameln,biomass,OCGT,PP,DE,14.5,0.0,0.0,0.0,2002,2002.0,52.09875,9.38821,{'OPSD': ['BNA0408']},2022,4592
5026,Enertrag netz gmbh uw bertikow,biomass,OCGT,PP,DE,20.0,0.0,0.0,0.0,2006,2006.0,53.252131999999996,13.957019,{'OPSD': ['BNA0090']},2026,5553
5029,Erlangen,CCGT,CCGT,CHP,DE,28.3,0.0,0.0,0.0,2005,2014.0,49.593231,11.0013565,"{'OPSD': ['BNA0261c', 'BNA0261a']}",2054,4765
5032,Evc globalfoundries,OCGT,OCGT,PP,DE,34.3,0.0,0.0,0.0,1998,1998.0,51.12697,13.715,{'OPSD': ['BNA1396']},2038,4560
5033,Eve,waste,OCGT,PP,DE,14.5,0.0,0.0,0.0,2009,2009.0,52.53505,12.362589999999999,{'OPSD': ['BNA1233']},2034,4533
5034,Evonik rheinfelden,OCGT,OCGT,CHP,DE,15.7,0.0,0.0,0.0,1979,1979.0,47.570794,7.807192,{'OPSD': ['BNA1408']},2019,3458
5035,Ez,lignite,OCGT,PP,DE,23.3,0.0,0.0,0.0,1993,1993.0,51.04885,12.110380000000001,{'OPSD': ['BNA1400a']},2038,4513
5036,Ez,OCGT,OCGT,PP,DE,23.3,0.0,0.0,0.0,1993,1993.0,51.04885,12.110380000000001,{'OPSD': ['BNA1400b']},2033,4513
5037,Fenne grubengaskraftwerk,other,CCGT,CHP,DE,42.0,0.0,0.0,0.0,2003,2003.0,49.249018,6.879244,{'OPSD': ['BNA0997']},2008,4608
5038,Ffo,lignite,OCGT,CHP,DE,45.0,0.0,0.0,0.0,1997,1997.0,52.346000000000004,14.546,{'OPSD': ['BNA0284']},2042,4550
5039,Fhkw ludwigshafen,waste,OCGT,CHP,DE,28.0,0.0,0.0,0.0,1967,1967.0,49.48505,8.426219999999999,{'OPSD': ['BNA1197']},1992,4720
5041,Fkk,lignite,OCGT,PP,DE,33.5,0.0,0.0,0.0,1989,1989.0,51.279099,9.484012,{'OPSD': ['BNA0523']},2034,4742
5042,Fl,CCGT,CCGT,CHP,DE,78.0,0.0,0.0,0.0,2016,2016.0,54.804777,9.433357,{'OPSD': ['BNA1819']},2056,5696
5043,Ford saarlouis,OCGT,OCGT,PP,DE,22.0,0.0,0.0,0.0,2016,2016.0,49.346652,6.765101,{'OPSD': ['BNA1859']},2056,4598
5044,Fortuna nord,lignite,OCGT,PP,DE,15.0,0.0,0.0,0.0,1939,1939.0,50.945598,6.663575999999999,{'OPSD': ['BNA0714']},1984,4629
5045,Frechen wachtberg,lignite,OCGT,PP,DE,176.0,0.0,0.0,0.0,1959,1988.0,50.8976,6.7930990000000016,{'OPSD': ['BNA0292']},2033,4779
5046,Freiberg,OCGT,OCGT,CHP,DE,13.4,0.0,0.0,0.0,2013,2013.0,50.913038,13.324848000000001,{'OPSD': ['BNA1541']},2053,4562
5048,Fs karton,OCGT,OCGT,PP,DE,18.9,0.0,0.0,0.0,1992,1992.0,51.2171,6.69654,{'OPSD': ['BNA1406']},2032,4633
5050,Gasblock,OCGT,OCGT,CHP,DE,293.0,0.0,0.0,0.0,1977,1977.0,51.221379999999996,6.7313100000000015,{'OPSD': ['BNA0221c']},2017,4633
5051,Gaskraftwerk,OCGT,OCGT,PP,DE,15.1,0.0,0.0,0.0,1996,1996.0,50.7055,6.65362,{'OPSD': ['BNA1094']},2036,4779
5052,Gasmotor,CCGT,CCGT,PP,DE,23.3,0.0,0.0,0.0,2011,2013.0,47.856066,12.13409,"{'OPSD': ['BNA0842b', 'BNA0843', 'BNA0842a']}",2053,3304
5053,Gasturbine,OCGT,OCGT,PP,DE,30.7,0.0,0.0,0.0,2004,2004.0,48.40099,10.93576,{'OPSD': ['BNA0033']},2044,3498
5054,Gasturbine,CCGT,CCGT,PP,DE,51.9,0.0,0.0,0.0,1996,1996.0,50.83051,6.95936,{'OPSD': ['BNA1279']},2036,4652
5055,Gasturbinen st. wendel,OCGT,OCGT,CHP,DE,19.5,0.0,0.0,0.0,2014,2014.0,49.464184,7.148897,{'OPSD': ['BNA1863']},2054,4607
5057,Gemeinschaftskraftwerk weig,CCGT,CCGT,PP,DE,38.8,0.0,0.0,0.0,1992,2013.0,50.321134,7.233907,"{'OPSD': ['BNA1523b', 'BNA1523a']}",2053,4612
5058,Gemeinschaftskraftwerk weig,other,OCGT,PP,DE,10.3,0.0,0.0,0.0,1992,1992.0,50.321134,7.233907,{'OPSD': ['BNA1523c']},1997,4612
5059,Gichtgaskraftwerk dillingen,other,OCGT,PP,DE,85.0,0.0,0.0,0.0,2010,2010.0,49.35485,6.731489999999999,{'OPSD': ['BNA1115']},2015,4598
5060,Gks,waste,OCGT,PP,DE,24.4,0.0,0.0,0.0,1990,1990.0,50.02969,10.224,{'OPSD': ['BNA0895']},2015,4777
5061,Gmva niederrhein,waste,OCGT,PP,DE,61.5,0.0,0.0,0.0,1991,2006.0,51.485479999999995,6.8344,"{'OPSD': ['BNA0750', 'BNA0751']}",2031,4662
5062,Goldenberg,lignite,OCGT,PP,DE,0.0,,0.0,0.0,1993,1993.0,50.8608,6.8402,{'OPSD': ['BNA0490a']},2038,4779
5065,Großbatteriesystem gbs bexbach,other,Storage Technologies,Store,DE,15.0,0.0,0.0,0.0,2016,2016.0,49.363481,7.2371360000000005,{'OPSD': ['BNA1816']},2021,4607
5066,Großbatteriesystem gbs fenne,other,Storage Technologies,Store,DE,15.0,0.0,0.0,0.0,2016,2016.0,49.249018,6.879244,{'OPSD': ['BNA1814']},2021,4608
5067,Großbatteriesystem gbs herne,other,Storage Technologies,Store,DE,15.0,0.0,0.0,0.0,2016,2016.0,51.550753,7.187481,{'OPSD': ['BNA1813']},2021,4676
5068,Großbatteriesystem gbs walsum,other,Storage Technologies,Store,DE,15.0,0.0,0.0,0.0,2016,2016.0,51.52672000000001,6.71868,{'OPSD': ['BNA1815']},2021,4666
5069,Großbatteriesystem gbs weiher,other,Storage Technologies,Store,DE,15.0,0.0,0.0,0.0,2016,2016.0,49.33413028,7.031355927999999,{'OPSD': ['BNA1812']},2021,4608
5070,Grubenheizkraftwerk,lignite,OCGT,CHP,DE,45.0,0.0,0.0,0.0,1979,1979.0,51.462749,11.714027999999999,{'OPSD': ['BNA1486']},2024,4561
5071,Hafen,waste,OCGT,PP,DE,33.0,0.0,0.0,0.0,2009,2009.0,53.12481999999999,8.72887,{'OPSD': ['BNA0139']},2034,5739
5072,Hamburger rieger,waste,OCGT,PP,DE,18.7,0.0,0.0,0.0,2013,2013.0,51.520132000000004,14.337382999999999,{'OPSD': ['BNA1510']},2038,4547
5073,Hattorf,OCGT,OCGT,PP,DE,52.0,0.0,0.0,0.0,2013,2013.0,50.82614,9.979705,"{'OPSD': ['BNA0804b', 'BNA0804a']}",2053,4740
5074,Hbb,OCGT,OCGT,PP,DE,24.0,0.0,0.0,0.0,2001,2001.0,47.79598,12.11927,{'OPSD': ['BNA1328']},2041,3304
5075,Hhkw berlin neukölln,biomass,OCGT,CHP,DE,16.5,0.0,0.0,0.0,2004,2004.0,52.425290000000004,13.517307999999998,{'OPSD': ['BNA0068']},2024,4544
5077,Holthausen,OCGT,OCGT,PP,DE,84.0,0.0,0.0,0.0,1948,1948.0,51.17565,6.83805,{'OPSD': ['BNA1336']},1988,4654
5080,Ihkw andernach,waste,OCGT,CHP,DE,12.5,0.0,0.0,0.0,2008,2008.0,50.43486,7.4321100000000015,{'OPSD': ['BNA1291']},2033,4612
5081,Ilk,CCGT,CCGT,CHP,DE,107.0,0.0,0.0,0.0,1994,1994.0,51.29976,12.0193,"{'OPSD': ['BNA0593', 'BNA0594', 'BNA0595']}",2034,4561
5082,Ilk,other,CCGT,PP,DE,28.7,0.0,0.0,0.0,1994,2010.0,51.29976,12.0193,"{'OPSD': ['BNA0597', 'BNA0598b']}",2015,4561
5083,Ilk ekt,other,OCGT,PP,DE,14.0,0.0,0.0,0.0,2000,2000.0,51.79988,11.7581,{'OPSD': ['BNA0598a']},2005,4503
5084,Industriekraftwerk greifswald,OCGT,OCGT,PP,DE,38.0,0.0,0.0,0.0,2013,2013.0,54.137882999999995,13.667148999999998,{'OPSD': ['BNA1531']},2053,5551
5085,Ineos,OCGT,OCGT,PP,DE,24.0,0.0,0.0,0.0,1995,1995.0,51.46935,6.64358,{'OPSD': ['BNA1332']},2035,4641
5086,Irsching,oil,OCGT,PP,DE,415.0,0.0,0.0,0.0,1974,1974.0,48.76702,11.580033,{'OPSD': ['BNA0993']},2014,3305
5088,Karcherstr.,OCGT,OCGT,CHP,DE,11.6,0.0,0.0,0.0,1989,1989.0,49.434659,7.760234,{'OPSD': ['BNA0510a']},2029,4605
5089,Karlstraße,waste,OCGT,CHP,DE,12.0,0.0,0.0,0.0,1990,1990.0,50.73382,7.08055,{'OPSD': ['BNA0117a']},2015,4656
5090,Karlstraße,OCGT,OCGT,CHP,DE,95.0,0.0,0.0,0.0,2013,2013.0,50.73382,7.08055,{'OPSD': ['BNA0117b']},2053,4656
5091,Karnap,waste,OCGT,PP,DE,38.0,0.0,0.0,0.0,1987,1987.0,51.51543,6.9938199999999995,{'OPSD': ['BNA0519']},2012,4661
5093,Kessel,lignite,OCGT,PP,DE,9.3,0.0,0.0,0.0,1983,1983.0,50.77701,6.48605,{'OPSD': ['BNA1511a']},2028,4627
5094,Kesselhaus zuckerfabrik,OCGT,OCGT,PP,DE,15.1,0.0,0.0,0.0,1993,1993.0,53.85625,13.7101,{'OPSD': ['BNA0025']},2033,5551
5095,Kläranlage,waste,OCGT,PP,DE,12.0,0.0,0.0,0.0,1992,1992.0,48.552941,8.407401,{'OPSD': ['BNA0616a']},2017,3464
5096,Kombi,OCGT,OCGT,CHP,DE,50.0,0.0,0.0,0.0,1988,1988.0,51.279099,9.484012,{'OPSD': ['BNA0521']},2028,4742
5097,Kombikraftwerk,OCGT,OCGT,PP,DE,46.6,0.0,0.0,0.0,1993,1993.0,51.46561,12.592039999999999,{'OPSD': ['BNA0233']},2033,4530
5099,Kwk anlage,CCGT,CCGT,PP,DE,14.8,0.0,0.0,0.0,2002,2002.0,53.12099,8.734776,{'OPSD': ['BNA1334']},2042,5739
5100,Kwk anlage krefeld,CCGT,CCGT,PP,DE,39.8,0.0,0.0,0.0,1999,1999.0,51.339183,6.664238,"{'OPSD': ['BNA0556a', 'BNA0556b']}",2039,4638
5101,Kwk aos gmbh,OCGT,OCGT,PP,DE,30.7,0.0,0.0,0.0,2012,2012.0,53.65752,9.50198,{'OPSD': ['BNA1437']},2052,5669
5102,Köln godorf,oil,CCGT,PP,DE,114.4,0.0,0.0,0.0,2004,2004.0,50.85475,6.98084,{'OPSD': ['BNA0547']},2044,4659
5103,Landesbergen,OCGT,OCGT,PP,DE,56.0,0.0,0.0,0.0,1973,1973.0,52.54585,9.11363,{'OPSD': ['BNA0574a']},2013,4743
5108,Magirusstraße,coal,OCGT,CHP,DE,20.7,0.0,0.0,0.0,1992,1992.0,48.397040000000004,9.964839999999999,{'OPSD': ['BNA1405a']},2037,3476
5109,Mannheim,waste,OCGT,CHP,DE,44.7,0.0,0.0,0.0,2006,2012.0,49.522585,8.452929999999999,"{'OPSD': ['BNA0641a', 'BNA0641b', 'BNA0640', 'BNA0641c']}",2037,4722
